work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size
2023,EXPERT,FULLTIME,200000,0,M
2023,JUNIOR,FULLTIME,150000,0,M
2023,JUNIOR,FULLTIME,120000,0,M
2023,EXPERT,FULLTIME,150000,0,M
2023,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,133000,0,L
2023,EXPERT,FULLTIME,272550,0,M
2023,EXPERT,FULLTIME,198200,0,M
2023,EXPERT,FULLTIME,182000,0,M
2023,EXPERT,FULLTIME,140000,0,M
2023,EXPERT,FULLTIME,200000,0,M
2023,EXPERT,FULLTIME,160000,0,M
2023,EXPERT,FULLTIME,204500,0,M
2023,EXPERT,FULLTIME,142200,0,M
2023,INTERMEDIATE,FULLTIME,120000,0,M
2023,INTERMEDIATE,FULLTIME,105000,0,M
2023,EXPERT,FULLTIME,187500,100,M
2023,EXPERT,FULLTIME,175000,100,M
2023,EXPERT,FULLTIME,204500,0,M
2023,EXPERT,FULLTIME,142200,0,M
2023,EXPERT,FULLTIME,155000,100,M
2023,EXPERT,FULLTIME,64000,100,M
2023,EXPERT,FULLTIME,235000,0,M
2023,EXPERT,FULLTIME,185000,0,M
2023,EXPERT,FULLTIME,174500,0,M
2023,EXPERT,FULLTIME,113000,0,M
2023,EXPERT,FULLTIME,143100,0,M
2023,EXPERT,FULLTIME,113000,0,M
2023,EXPERT,FULLTIME,184000,100,M
2023,EXPERT,FULLTIME,142000,100,M
2023,EXPERT,FULLTIME,140000,0,M
2023,EXPERT,FULLTIME,120000,0,M
2023,EXPERT,FULLTIME,174500,0,M
2023,EXPERT,FULLTIME,113000,0,M
2023,EXPERT,FULLTIME,180560,0,M
2023,EXPERT,FULLTIME,115440,0,M
2023,EXPERT,FULLTIME,140000,0,M
2023,EXPERT,FULLTIME,120000,0,M
2023,EXPERT,FULLTIME,248100,0,M
2023,EXPERT,FULLTIME,145900,0,M
2023,EXPERT,FULLTIME,120000,0,M
2023,EXPERT,FULLTIME,110000,0,M
2023,EXPERT,FULLTIME,291500,0,M
2023,EXPERT,FULLTIME,180000,0,M
2023,INTERMEDIATE,FULLTIME,75344,100,M
2023,INTERMEDIATE,FULLTIME,63192,100,M
2023,EXPERT,FULLTIME,161800,0,M
2023,EXPERT,FULLTIME,141600,0,M
2023,INTERMEDIATE,FULLTIME,58331,100,M
2023,INTERMEDIATE,FULLTIME,46178,100,M
2023,EXPERT,FULLTIME,166000,100,M
2023,EXPERT,FULLTIME,128000,100,M
2023,EXPERT,FULLTIME,170000,100,M
2023,EXPERT,FULLTIME,110000,100,M
2023,EXPERT,FULLTIME,160000,100,M
2023,EXPERT,FULLTIME,75000,100,M
2023,EXPERT,FULLTIME,236000,100,M
2023,EXPERT,FULLTIME,182000,100,M
2022,INTERMEDIATE,FULLTIME,14307,100,L
2022,JUNIOR,FULLTIME,130000,0,M
2023,INTERMEDIATE,FULLTIME,150000,0,M
2023,INTERMEDIATE,FULLTIME,100000,0,M
2023,EXPERT,FULLTIME,261500,0,L
2023,EXPERT,FULLTIME,134500,0,L
2022,INTERMEDIATE,FULLTIME,13989,100,L
2023,INTERMEDIATE,FULLTIME,130000,0,M
2023,INTERMEDIATE,FULLTIME,90000,0,M
2023,JUNIOR,FULLTIME,160000,0,M
2023,JUNIOR,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,125000,100,L
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,155000,0,M
2022,EXPERT,FULLTIME,153600,0,M
2022,EXPERT,FULLTIME,106800,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,122000,0,M
2022,EXPERT,FULLTIME,94500,0,M
2022,EXPERT,FULLTIME,170000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,128000,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,115000,0,M
2022,EXPERT,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,127500,100,M
2022,EXPERT,FULLTIME,126500,100,M
2022,EXPERT,FULLTIME,51000,100,M
2022,INTERMEDIATE,FULLTIME,260000,0,M
2022,INTERMEDIATE,FULLTIME,175000,0,M
2022,JUNIOR,FULLTIME,40000,100,M
2022,JUNIOR,FULLTIME,40000,100,M
2022,EXPERT,FULLTIME,250000,100,M
2022,EXPERT,FULLTIME,63000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,272550,100,M
2022,EXPERT,FULLTIME,198200,100,M
2022,INTERMEDIATE,FULLTIME,94560,100,M
2022,INTERMEDIATE,FULLTIME,52533,100,M
2022,EXPERT,FULLTIME,220000,0,M
2022,EXPERT,FULLTIME,146000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,248400,100,M
2022,EXPERT,FULLTIME,183600,100,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,JUNIOR,FULLTIME,40000,100,M
2022,EXPERT,FULLTIME,56723,0,L
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,INTERMEDIATE,FULLTIME,95000,0,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,JUNIOR,FULLTIME,24165,50,M
2022,EXPERT,FULLTIME,216000,100,M
2022,EXPERT,FULLTIME,144000,100,M
2022,JUNIOR,FULLTIME,85000,0,M
2022,JUNIOR,FULLTIME,65000,0,M
2022,EXPERT,FULLTIME,149000,100,M
2022,EXPERT,FULLTIME,119000,100,M
2022,EXPERT,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,246000,100,M
2022,EXPERT,FULLTIME,201000,100,M
2022,EXPERT,FULLTIME,190000,0,M
2022,EXPERT,FULLTIME,155000,0,M
2022,EXPERT,FULLTIME,235000,100,M
2022,EXPERT,FULLTIME,185000,100,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,JUNIOR,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,130000,0,M
2022,INTERMEDIATE,FULLTIME,115000,0,M
2022,INTERMEDIATE,FULLTIME,92350,0,M
2022,INTERMEDIATE,FULLTIME,67723,0,M
2022,INTERMEDIATE,FULLTIME,105000,0,M
2022,INTERMEDIATE,FULLTIME,70000,0,M
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2022,EXPERT,FULLTIME,192000,100,M
2022,EXPERT,FULLTIME,164000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,75000,0,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,167500,0,M
2022,EXPERT,FULLTIME,106500,0,M
2022,INTERMEDIATE,FULLTIME,75000,100,M
2022,INTERMEDIATE,FULLTIME,60000,100,M
2022,EXPERT,FULLTIME,184000,100,M
2022,EXPERT,FULLTIME,142000,100,M
2022,INTERMEDIATE,FULLTIME,145000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,JUNIOR,FULLTIME,10000,50,S
2022,INTERMEDIATE,FULLTIME,31795,100,M
2022,INTERMEDIATE,FULLTIME,44365,100,S
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,DIRECTOR,FULLTIME,200000,0,M
2022,DIRECTOR,FULLTIME,145000,0,M
2022,INTERMEDIATE,FULLTIME,92350,100,M
2022,INTERMEDIATE,FULLTIME,73880,100,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,192000,100,M
2022,EXPERT,FULLTIME,164000,100,M
2022,DIRECTOR,FULLTIME,310000,100,M
2022,DIRECTOR,FULLTIME,239000,100,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,78000,0,M
2022,EXPERT,FULLTIME,73546,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,INTERMEDIATE,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,190000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,35610,50,L
2022,EXPERT,FULLTIME,125000,100,L
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,249500,0,M
2022,EXPERT,FULLTIME,149850,0,M
2022,INTERMEDIATE,FULLTIME,122500,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,249500,0,M
2022,EXPERT,FULLTIME,149850,0,M
2022,JUNIOR,FULLTIME,55000,0,M
2022,JUNIOR,FULLTIME,48000,0,M
2022,EXPERT,FULLTIME,249500,0,M
2022,EXPERT,FULLTIME,149850,0,M
2022,INTERMEDIATE,FULLTIME,58837,100,S
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,127000,100,M
2022,EXPERT,FULLTIME,104000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,182750,100,M
2022,EXPERT,FULLTIME,161500,100,M
2022,INTERMEDIATE,FULLTIME,102640,100,M
2022,INTERMEDIATE,FULLTIME,66100,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,198800,0,M
2022,EXPERT,FULLTIME,122600,0,M
2022,INTERMEDIATE,FULLTIME,130000,100,M
2022,INTERMEDIATE,FULLTIME,80000,100,M
2022,EXPERT,FULLTIME,136000,100,M
2022,EXPERT,FULLTIME,104000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,216000,100,M
2022,EXPERT,FULLTIME,144000,100,M
2022,DIRECTOR,FULLTIME,159000,100,M
2022,DIRECTOR,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,EXPERT,FULLTIME,215000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,246000,100,M
2022,EXPERT,FULLTIME,201000,100,M
2022,INTERMEDIATE,FULLTIME,187000,100,M
2022,INTERMEDIATE,FULLTIME,153000,100,M
2022,EXPERT,FULLTIME,255000,100,M
2022,EXPERT,FULLTIME,185000,100,M
2022,INTERMEDIATE,FULLTIME,430967,0,M
2022,INTERMEDIATE,FULLTIME,55410,0,M
2022,EXPERT,FULLTIME,50432,0,M
2022,EXPERT,FULLTIME,39925,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,JUNIOR,FULLTIME,60938,0,L
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,120000,100,M
2022,INTERMEDIATE,FULLTIME,75000,100,M
2022,INTERMEDIATE,FULLTIME,60000,100,M
2022,EXPERT,FULLTIME,10000,50,S
2022,JUNIOR,FULLTIME,50000,50,L
2022,INTERMEDIATE,FULLTIME,134000,100,M
2022,INTERMEDIATE,FULLTIME,124000,100,M
2022,EXPERT,FULLTIME,166700,0,M
2022,EXPERT,FULLTIME,119000,0,M
2022,JUNIOR,FULLTIME,124234,0,M
2022,JUNIOR,FULLTIME,74540,0,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,65000,100,M
2021,INTERMEDIATE,FULLTIME,16904,50,L
2022,JUNIOR,FULLTIME,200000,50,L
2022,JUNIOR,FULLTIME,12000,100,L
2022,EXPERT,FULLTIME,220000,100,M
2022,EXPERT,FULLTIME,146000,100,M
2022,EXPERT,FULLTIME,68293,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,JUNIOR,FULLTIME,50000,50,L
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,128000,0,M
2022,EXPERT,FULLTIME,81500,0,M
2022,EXPERT,FULLTIME,173000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,EXPERT,FULLTIME,192000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,190000,100,L
2022,EXPERT,FULLTIME,194000,100,M
2022,EXPERT,FULLTIME,129400,100,M
2022,EXPERT,FULLTIME,201000,100,M
2022,EXPERT,FULLTIME,89200,100,M
2022,EXPERT,FULLTIME,165000,0,M
2022,EXPERT,FULLTIME,125000,0,M
2022,EXPERT,FULLTIME,230000,100,M
2022,EXPERT,FULLTIME,196000,100,M
2022,INTERMEDIATE,FULLTIME,130000,0,M
2022,INTERMEDIATE,FULLTIME,90000,0,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,230000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,153600,0,M
2022,EXPERT,FULLTIME,106800,0,M
2022,INTERMEDIATE,FULLTIME,130000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,216000,100,M
2022,EXPERT,FULLTIME,144000,100,M
2022,INTERMEDIATE,FULLTIME,180000,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,192500,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,152500,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,65000,100,M
2022,EXPERT,FULLTIME,55000,100,M
2022,EXPERT,FULLTIME,178750,0,M
2022,EXPERT,FULLTIME,160000,0,M
2022,INTERMEDIATE,FULLTIME,63040,100,M
2022,INTERMEDIATE,FULLTIME,52533,100,M
2022,INTERMEDIATE,FULLTIME,165000,0,M
2022,INTERMEDIATE,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,125000,100,M
2022,EXPERT,FULLTIME,105000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,203500,0,M
2022,EXPERT,FULLTIME,152000,0,M
2022,EXPERT,FULLTIME,197430,100,M
2022,EXPERT,FULLTIME,134760,100,M
2022,INTERMEDIATE,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,197000,0,M
2022,EXPERT,FULLTIME,99000,0,M
2022,EXPERT,FULLTIME,220000,100,M
2022,EXPERT,FULLTIME,162000,100,M
2022,INTERMEDIATE,FULLTIME,110446,0,M
2022,INTERMEDIATE,FULLTIME,79178,0,M
2022,INTERMEDIATE,FULLTIME,70186,0,M
2022,INTERMEDIATE,FULLTIME,51716,0,M
2022,EXPERT,FULLTIME,149040,100,M
2022,EXPERT,FULLTIME,113900,100,M
2020,INTERMEDIATE,FULLTIME,95000,0,M
2021,EXPERT,FULLTIME,115000,100,S
2022,EXPERT,FULLTIME,171000,100,L
2022,JUNIOR,FULLTIME,13000,100,S
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,78000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,JUNIOR,FREELANCE,50000,100,S
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,230000,100,M
2022,EXPERT,FULLTIME,154600,100,M
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2022,INTERMEDIATE,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,75000,100,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,EXPERT,FULLTIME,213000,0,M
2022,EXPERT,FULLTIME,152000,0,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,EXPERT,FULLTIME,227200,100,M
2022,EXPERT,FULLTIME,168000,100,M
2021,JUNIOR,FULLTIME,20000,0,M
2022,INTERMEDIATE,FULLTIME,64090,0,M
2022,INTERMEDIATE,FULLTIME,60938,0,M
2022,EXPERT,FULLTIME,243000,100,M
2022,EXPERT,FULLTIME,183000,100,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,130000,100,M
2022,INTERMEDIATE,FULLTIME,90000,100,M
2022,INTERMEDIATE,FULLTIME,165000,0,M
2022,INTERMEDIATE,FULLTIME,124000,0,M
2022,EXPERT,FULLTIME,178000,0,M
2022,EXPERT,FULLTIME,132000,0,M
2022,EXPERT,FULLTIME,300000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,EXPERT,FULLTIME,116000,100,M
2022,EXPERT,FULLTIME,96000,100,M
2022,EXPERT,FULLTIME,92350,0,M
2022,EXPERT,FULLTIME,70186,0,M
2022,EXPERT,FULLTIME,105000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,INTERMEDIATE,FULLTIME,105236,50,L
2022,EXPERT,FULLTIME,194000,100,M
2022,EXPERT,FULLTIME,129400,100,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,JUNIOR,FULLTIME,189750,0,M
2022,JUNIOR,FULLTIME,140250,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,160000,0,M
2022,INTERMEDIATE,FULLTIME,109000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,206000,0,M
2022,INTERMEDIATE,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,115573,100,M
2022,EXPERT,FULLTIME,73546,100,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,INTERMEDIATE,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,68293,0,M
2022,EXPERT,FULLTIME,42026,0,M
2022,EXPERT,FULLTIME,191200,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,191200,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,JUNIOR,FULLTIME,66192,50,L
2022,JUNIOR,FULLTIME,50000,100,S
2022,EXPERT,FULLTIME,230000,0,L
2022,EXPERT,FULLTIME,154600,0,L
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,INTERMEDIATE,FULLTIME,80000,100,L
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,INTERMEDIATE,FULLTIME,155000,0,M
2022,INTERMEDIATE,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,205000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,179500,0,M
2022,EXPERT,FULLTIME,134000,0,M
2022,INTERMEDIATE,FULLTIME,180000,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,145000,100,M
2022,EXPERT,FULLTIME,235000,100,M
2022,EXPERT,FULLTIME,175000,100,M
2022,JUNIOR,FULLTIME,27317,50,L
2022,INTERMEDIATE,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,90000,100,M
2022,EXPERT,FULLTIME,68293,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,115000,0,M
2022,INTERMEDIATE,FULLTIME,165000,0,M
2022,INTERMEDIATE,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,168400,0,M
2022,EXPERT,FULLTIME,105200,0,M
2022,INTERMEDIATE,FULLTIME,86193,100,M
2022,INTERMEDIATE,FULLTIME,49253,100,M
2022,EXPERT,FULLTIME,200000,0,M
2022,EXPERT,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,EXPERT,FULLTIME,198800,0,M
2022,EXPERT,FULLTIME,122600,0,M
2022,JUNIOR,FREELANCE,100000,100,M
2022,INTERMEDIATE,FULLTIME,105066,50,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,104663,0,M
2022,INTERMEDIATE,FULLTIME,73880,0,M
2022,EXPERT,FULLTIME,125000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,INTERMEDIATE,FULLTIME,165000,0,M
2022,INTERMEDIATE,FULLTIME,124000,0,M
2022,EXPERT,FULLTIME,148000,100,M
2022,EXPERT,FULLTIME,107000,100,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,INTERMEDIATE,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,153600,0,M
2022,EXPERT,FULLTIME,106800,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,65000,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,INTERMEDIATE,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,63040,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,DIRECTOR,FULLTIME,310000,100,M
2022,DIRECTOR,FULLTIME,239000,100,M
2022,EXPERT,FULLTIME,299500,0,M
2022,EXPERT,FULLTIME,245100,0,M
2022,EXPERT,FULLTIME,168000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,136000,100,M
2022,EXPERT,FULLTIME,104000,100,M
2022,INTERMEDIATE,FULLTIME,161000,100,M
2022,INTERMEDIATE,FULLTIME,118000,100,M
2022,EXPERT,FULLTIME,205000,100,M
2022,EXPERT,FULLTIME,184000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,247500,0,M
2022,EXPERT,FULLTIME,172200,0,M
2022,EXPERT,FULLTIME,68293,0,L
2022,EXPERT,FULLTIME,177000,0,M
2022,EXPERT,FULLTIME,131000,0,M
2022,EXPERT,FULLTIME,205000,100,M
2022,EXPERT,FULLTIME,184000,100,M
2022,EXPERT,FULLTIME,146000,0,M
2022,EXPERT,FULLTIME,102000,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,EXPERT,FULLTIME,230000,100,M
2022,EXPERT,FULLTIME,196000,100,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,80000,0,M
2022,INTERMEDIATE,FULLTIME,65000,0,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,61566,100,M
2022,EXPERT,FULLTIME,43096,100,M
2022,INTERMEDIATE,FULLTIME,175000,100,M
2022,INTERMEDIATE,FULLTIME,135000,100,M
2022,JUNIOR,FULLTIME,80000,0,M
2022,EXPERT,FULLTIME,231250,100,M
2022,EXPERT,FULLTIME,138750,100,M
2022,EXPERT,FULLTIME,193750,100,M
2022,EXPERT,FULLTIME,116250,100,M
2022,EXPERT,FULLTIME,231250,100,M
2022,EXPERT,FULLTIME,138750,100,M
2022,EXPERT,FULLTIME,231250,100,M
2022,EXPERT,FULLTIME,138750,100,M
2022,EXPERT,FULLTIME,231250,100,M
2022,EXPERT,FULLTIME,138750,100,M
2022,EXPERT,FULLTIME,193750,100,M
2022,EXPERT,FULLTIME,116250,100,M
2022,EXPERT,FULLTIME,208000,100,M
2022,EXPERT,FULLTIME,127000,100,M
2022,EXPERT,FULLTIME,300000,100,M
2022,EXPERT,FULLTIME,196000,100,M
